Name,id,average,baverage,avgweight,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,num_listings,median_price,customizable,family,strategy,thematic,Abstract Strategy,Action / Dexterity,Adventure,Age of Reason,American Indian Wars,American West,Ancient,Animals,Arabian,Aviation / Flight,Bluffing,Book,Card Game,Children's Game,City Building,Civil War,Civilization,Collectible Components,Comic Book / Strip,Deduction,Dice,Economic,Educational,Electronic,Environmental,Expansion for Base-game,Exploration,Fantasy,Farming,Fighting,Game System,Horror,Humor,Industry / Manufacturing,Korean War,Mafia,Math,Mature / Adult,Maze,Medical,Medieval,Memory,Miniatures,Movies / TV / Radio theme,Murder/Mystery,Music,Mythology,Napoleonic,Nautical,Negotiation,Novel-based,Number,Party Game,Pike and Shot,Pirates,Political,Post-Napoleonic,Prehistoric,Print & Play,Puzzle,Racing,Real-time,Religious,Renaissance,Science Fiction,Spies/Secret Agents,Sports,Territory Building,Trains,Transportation,Travel,Trivia,Video Game Theme,Wargame,Word Game,Zombies
Hail Hydra,256877,6.68178,5.97907,1.8571,524.0,2954.0,2555.0,9.0,50.0,2018.0,5.0,8.0,40.0,75.0,14.0,7,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Infection: Humanity's Last Gasp,142854,7.32251,5.97893,2.1111,433.0,1054.0,2356.0,74.0,74.0,2013.0,1.0,1.0,45.0,45.0,13.0,3,44.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leader 1: Hell of the North,83040,7.72153,5.97876,2.6889,238.0,812.0,1117.0,76.0,76.0,2011.0,2.0,10.0,45.0,45.0,14.0,2,75.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Exceed Fighting System,224483,8.39697,5.97872,2.75,143.0,547.0,3970.0,37.0,91.0,2016.0,2.0,2.0,5.0,30.0,10.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jet Set,38872,6.73553,5.97863,2.5699,245.0,1154.0,2584.0,2.0,26.0,2008.0,2.0,6.0,90.0,120.0,12.0,10,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Smash Up: Munchkin,162559,6.63046,5.97775,2.2308,407.0,4977.0,862.0,49.0,49.0,2015.0,2.0,4.0,30.0,45.0,12.0,6,21.975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioShock Infinite: The Siege of Columbia,132428,6.7491,5.97671,2.898,477.0,2995.0,1190.0,2.0,149.0,2013.0,2.0,4.0,60.0,90.0,13.0,25,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Darjeeling,32165,6.56095,5.97641,2.2166,203.0,1386.0,2573.0,3.0,24.0,2007.0,2.0,5.0,60.0,60.0,12.0,5,20.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine '43,3263,7.85009,5.97567,3.5714,219.0,1481.0,445.0,2.0,51.0,2000.0,2.0,4.0,360.0,360.0,12.0,3,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
German Railways,35285,6.85551,5.97562,2.925,232.0,1380.0,1717.0,3.0,24.0,2008.0,3.0,5.0,60.0,60.0,12.0,2,47.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
David & Goliath,44,6.44344,5.97607,1.6257,436.0,1895.0,4032.0,5.0,21.0,1997.0,3.0,6.0,60.0,60.0,8.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghost Blitz: 5 to 12,148532,6.9612,5.97536,1.3478,131.0,1536.0,2517.0,15.0,22.0,2013.0,2.0,8.0,20.0,20.0,8.0,1,45.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bullfrogs,149853,6.81277,5.97489,1.9091,221.0,1946.0,2442.0,4.0,90.0,2015.0,2.0,4.0,20.0,40.0,8.0,9,13.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rush & Bash,177965,6.80855,5.9748,1.3889,187.0,1674.0,2647.0,9.0,49.0,2015.0,2.0,6.0,30.0,30.0,7.0,1,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myth,140519,6.64257,5.97341,3.8369,965.0,3736.0,2969.0,3.0,800.0,2014.0,2.0,5.0,120.0,120.0,12.0,23,190.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parfum,172546,6.50302,5.97272,2.0714,192.0,3151.0,3252.0,6.0,50.0,2015.0,2.0,4.0,45.0,45.0,8.0,23,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Comuni,37231,6.6913,5.97262,3.3095,152.0,1191.0,1399.0,17.0,17.0,2008.0,2.0,5.0,90.0,90.0,12.0,6,21.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Third World War: Battle for Germany,3605,7.79829,5.9726,3.4717,190.0,962.0,195.0,83.0,83.0,1984.0,2.0,2.0,360.0,360.0,12.0,9,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7 Ronin,154173,6.9851,5.97237,2.2258,453.0,1458.0,1819.0,3.0,57.0,2013.0,2.0,2.0,15.0,30.0,14.0,7,10.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungeon Drop,262208,7.05629,5.97267,1.4211,305.0,2587.0,2870.0,58.0,305.0,2020.0,1.0,4.0,10.0,20.0,8.0,1,75.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil Deck Building Game,79073,6.55469,5.97195,2.2816,316.0,3044.0,3969.0,222.0,222.0,2010.0,1.0,4.0,30.0,30.0,13.0,3,154.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Band of Brothers: Ghost Panzer,129122,8.04539,5.97191,2.6875,231.0,1303.0,732.0,2.0,104.0,2013.0,2.0,2.0,90.0,90.0,8.0,7,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Steam over Holland,31722,7.33447,5.97084,3.7778,212.0,566.0,1191.0,12.0,12.0,2007.0,2.0,5.0,180.0,180.0,0.0,1,132.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Where There Is Discord: War in the South Atlantic,35614,7.89665,5.97173,3.0972,716.0,915.0,610.0,1.0,139.0,2009.0,1.0,1.0,240.0,240.0,0.0,3,289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thebes: The Tomb Raiders,114387,6.86279,5.97143,2.0426,236.0,1571.0,1714.0,28.0,28.0,2013.0,2.0,4.0,30.0,30.0,8.0,7,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Car Wars,2795,6.38713,5.97169,3.1029,171.0,4752.0,1929.0,171.0,171.0,1981.0,2.0,8.0,45.0,45.0,10.0,13,24.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Pairs,152237,6.35876,5.97126,1.1474,216.0,5263.0,20712.0,33.0,61.0,2014.0,2.0,8.0,15.0,15.0,0.0,4,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Legenden von Andor: Chada & Thorn,177079,6.72549,5.97061,2.1944,230.0,2606.0,2457.0,6.0,51.0,2015.0,2.0,2.0,45.0,45.0,10.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotshots,218050,7.08138,5.97055,2.1333,351.0,1594.0,2493.0,4.0,183.0,2017.0,1.0,4.0,60.0,60.0,10.0,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silent War,17484,7.33962,5.97041,3.3902,516.0,1521.0,896.0,110.0,110.0,2005.0,1.0,2.0,120.0,120.0,12.0,5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pokémon Trading Card Game,2165,6.2585,5.97032,2.0099,62.0,4657.0,29355.0,163.0,149.0,1996.0,2.0,2.0,20.0,20.0,6.0,2,51.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dungeons & Dragons: The Fantasy Adventure Board Game,6366,6.55055,5.96986,2.1854,390.0,3692.0,2174.0,6.0,155.0,2003.0,2.0,5.0,60.0,60.0,10.0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bios: Megafauna,97915,6.93214,5.97015,3.6875,463.0,1337.0,1959.0,94.0,94.0,2011.0,1.0,4.0,60.0,120.0,12.0,6,55.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungeon Roll,138788,6.12135,5.96999,1.3355,572.0,14446.0,27338.0,186.0,492.0,2013.0,1.0,4.0,15.0,15.0,8.0,12,12.495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadwood,96713,6.39138,5.97007,2.175,466.0,3205.0,3029.0,55.0,55.0,2011.0,2.0,5.0,30.0,60.0,13.0,22,15.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Enchanted Tower,130792,6.69961,5.9692,1.1429,418.0,2155.0,7087.0,31.0,30.0,2012.0,2.0,4.0,15.0,25.0,5.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camp Grizzly,143096,7.41174,5.97059,2.0938,668.0,1022.0,1543.0,1.0,243.0,2013.0,1.0,6.0,60.0,60.0,18.0,2,312.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byzanz,38032,6.62431,5.96899,1.6173,173.0,1826.0,2565.0,13.0,92.0,2008.0,3.0,6.0,45.0,45.0,8.0,2,7.995,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ekö,177197,6.90885,5.96848,2.6562,377.0,1493.0,1803.0,5.0,59.0,2015.0,2.0,4.0,30.0,60.0,8.0,5,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dilluvia Project,139245,7.25461,5.96826,3.7073,479.0,791.0,1176.0,1.0,51.0,2015.0,2.0,4.0,120.0,120.0,12.0,5,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Skies Above the Reich,191612,8.29986,5.96826,3.0968,411.0,1181.0,1185.0,4.0,106.0,2018.0,1.0,2.0,30.0,60.0,12.0,5,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Federation Commander: Klingon Border,19854,7.42239,5.96818,3.3922,274.0,1059.0,1161.0,65.0,65.0,2005.0,2.0,8.0,60.0,60.0,12.0,2,44.495000000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Colonia,56707,6.60275,5.96818,3.11,216.0,1558.0,1774.0,1.0,32.0,2009.0,3.0,6.0,120.0,120.0,12.0,10,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sun, Sea & Sand",84772,6.91559,5.96779,2.6066,191.0,891.0,1900.0,1.0,19.0,2010.0,2.0,5.0,60.0,60.0,10.0,6,41.475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Napoleonic Wars,3409,7.00211,5.96732,3.466,140.0,1078.0,981.0,1.0,35.0,2002.0,2.0,5.0,240.0,240.0,12.0,6,28.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cosmogenesis,227273,7.47604,5.96705,2.7143,303.0,734.0,1118.0,1.0,39.0,2017.0,2.0,4.0,60.0,60.0,12.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquädukt,21641,6.40985,5.96704,1.7037,173.0,1840.0,4112.0,5.0,14.0,2005.0,2.0,4.0,30.0,30.0,8.0,12,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Healthy Heart Hospital,186721,7.25401,5.96695,2.8148,640.0,1150.0,1686.0,8.0,85.0,2015.0,1.0,5.0,60.0,90.0,13.0,2,125.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stratego,1917,6.08965,5.96668,1.8516,418.0,23524.0,18460.0,57.0,279.0,1946.0,2.0,2.0,45.0,45.0,8.0,23,29.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Overbooked,230200,7.14657,5.96655,1.8333,363.0,1309.0,3013.0,77.0,43.0,2018.0,1.0,4.0,20.0,40.0,8.0,3,42.45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lignum,174155,7.30098,5.96634,3.7879,257.0,800.0,1303.0,33.0,33.0,2015.0,2.0,4.0,60.0,120.0,12.0,5,29.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nevermore,173047,6.69858,5.96626,1.8788,343.0,1952.0,3058.0,4.0,62.0,2015.0,3.0,6.0,45.0,60.0,14.0,5,10.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billabong,464,6.86806,5.96622,1.9242,177.0,890.0,1747.0,2.0,14.0,1992.0,2.0,4.0,30.0,30.0,10.0,3,32.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuland,12681,6.48004,5.96566,3.698,275.0,2165.0,2026.0,1.0,24.0,2004.0,2.0,4.0,60.0,120.0,14.0,7,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
String Railway,76674,6.35193,5.96561,1.4272,576.0,2830.0,3974.0,2.0,45.0,2009.0,2.0,5.0,30.0,30.0,8.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Dungeons & Dragons: Rock Paper Wizard,207062,6.67859,5.96518,1.375,286.0,2359.0,2866.0,9.0,38.0,2016.0,3.0,6.0,30.0,30.0,14.0,2,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
